training_rmse,validation_rmse,inducing_time,training_time,validation_time,optimal_theta,gp_variance,noise_variance,reduced_loglikelihood,output_name,sparse_method,inducing_method,m
0.022918386787474335,0.022440148731001,257.6330597400665,170.41409492492676,0.13779401779174805,[1.63162649e-01 1.03592752e-13 1.70072409e-02 1.19439083e-03],0.00870004928482553,0.0005558326270887396,151031.1364667823,CLAAC,VFE,KMEANS,400
0.020705722355209115,0.02004694768655927,81.08349013328552,171.09255719184875,0.1352064609527588,[1.26527688e-01 1.21821212e-13 4.63165214e-02 2.03807790e-03],0.02525409926779962,0.0004100426401022668,156915.89702946763,CLAAC,VFE,NORM_KMEANS,400
0.016411290784418445,0.016709974084978766,0.0,172.70724058151245,0.13444280624389648,[1.00000000e+00 2.88899657e-13 2.19661593e-02 3.75750918e-03],0.006620997628081619,0.00025758739699226213,167373.96843570995,CMAAC,FITC,RANDOM,400
0.017401700383288705,0.017014113747038373,239.73449420928955,174.41325664520264,0.13128924369812012,[1.95775343e-01 4.03177281e-13 1.57431150e-02 1.44826062e-03],0.01889498924234799,0.0002916825665400923,164674.50317915212,CMAAC,FITC,KMEANS,400
0.01523331928147283,0.01562434092949729,72.15057277679443,174.76827383041382,0.14003348350524902,[1.00000000e+00 6.41307453e-13 3.21203077e-02 5.15832838e-03],0.008016547659370607,0.00024068026249908313,170548.10470244195,CMAAC,FITC,NORM_KMEANS,400
0.016117650716907912,0.016001583780618455,0.0,168.4095757007599,0.1322793960571289,[1.00000000e+00 2.67109188e-13 2.48971270e-02 2.53310293e-03],0.005982645594023735,0.0002930182022029921,167166.51709524728,CMAAC,VFE,RANDOM,400
0.018301491880714376,0.018173476758242144,288.44569849967957,170.77167963981628,0.13426756858825684,[5.16963949e-02 3.34268661e-13 1.00760267e-02 1.38190683e-03],0.008771657944446879,0.0003640112178084254,160944.12228240754,CMAAC,VFE,KMEANS,400
0.015997522621526122,0.016168198172199534,76.9577693939209,169.87219953536987,0.13486027717590332,[1.00000000e+00 1.31224818e-13 1.99848594e-02 6.43200147e-03],0.012576924085524755,0.0002886518033427657,167855.59514681716,CMAAC,VFE,NORM_KMEANS,400
0.007919618442272848,0.0077993909099226865,0.0,175.65670561790466,0.13420319557189941,[2.14094884e-01 1.36127182e-13 7.37815266e-02 3.24172415e-03],0.013331248634232847,3.409059430388656e-05,207664.99291420914,CNAAC,FITC,RANDOM,400
0.009150345127170273,0.009392026857187034,220.45103335380554,174.99764442443848,0.13478565216064453,[1.46146509e-01 1.32220363e-13 2.12702129e-02 2.57701727e-03],0.01021609410370916,4.241788909273903e-05,200132.3301404249,CNAAC,FITC,KMEANS,400
0.00754227843229945,0.00792973851878328,79.89854431152344,175.20255851745605,0.13178014755249023,[1.23789949e-01 1.89889401e-13 6.34469597e-02 4.06418891e-03],0.010125462859865644,4.232812076556663e-05,207908.0484611541,CNAAC,FITC,NORM_KMEANS,400
0.008435069114105286,0.008333972303117845,9.393692016601562e-05,170.68409991264343,0.13219928741455078,[4.79336498e-02 6.43343170e-14 7.19119617e-03 2.42976825e-03],0.010028871902408837,7.931888924914859e-05,198905.75983835896,CNAAC,VFE,RANDOM,400
0.009176593943022547,0.009128079235063005,268.75523257255554,170.75772285461426,0.13486123085021973,[1.67706561e-01 2.99922965e-13 4.51162383e-03 7.79688874e-04],0.013420245930137333,9.225634957249381e-05,194607.63670394896,CNAAC,VFE,KMEANS,400
0.007896689151889014,0.007472459775986794,82.91755652427673,172.78883934020996,0.13740277290344238,[1.05797355e-01 7.61675450e-14 1.35447562e-02 3.53939382e-03],0.014597584691534701,6.849346927555208e-05,202080.21040309314,CNAAC,VFE,NORM_KMEANS,400
